HS10,HS부호,성질통합분류코드명,영문품목명,한글품목명,HS10_int,사용자_상품명,사용자_상품설명
8704421020,8704421020,(화물자동차),Used,중고차,8704421020,중고차,"(화물자동차). 대분류: Vehicles; for the transport of goods. 중분류: Vehicles; with both compression-ignition internal combustion piston engine (diesel/semi-diesel) and electric motors for propulsion, of a g.v.w. exceeding 5,000kg but not exceeding 20,000kg."
6213200000,6213200000,(기타 의류부속품),Of cotton,면으로 만든 것,6213200000,면으로 만든 것,(기타 의류부속품). 대분류: Handkerchiefs (not knitted or crocheted). 중분류: Handkerchiefs; of cotton (not knitted or crocheted).
1302199035,1302199035,(기타 식물성 원료 및 연료),"Astragali Radix Extract (Astragalus membranaceus, Astragalus mongholicus)",황기(黃芪) 추출물,1302199035,황기(黃芪) 추출물,"(기타 식물성 원료 및 연료). 대분류: Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products. 중분류: Vegetable saps and extracts; n.e.c. in item no. 1302.1."
8406813000,8406813000,(증기터빈),Of an output exceeding 300 MW,출력이 300메가와트를 초과하는 것,8406813000,출력이 300메가와트를 초과하는 것,"(증기터빈). 대분류: Turbines; steam and other vapour turbines. 중분류: Turbines; steam and other vapour turbines, (for other than marine propulsion), of an output exceeding 40MW."
6814100000,6814100000,(기타 비(非)금속광물제품),"Plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support",판ㆍ시트(sheet)ㆍ스트립(strip)(응결시키거나 재생한 운모의 것으로 한정하며 지지물에 부착한 것인지에 상관없다),6814100000,판ㆍ시트(sheet)ㆍ스트립(strip)(응결시키거나 재생한 운모의 것으로 한정하며 지지물에 부착한 것인지에 상관없다),"(기타 비(非)금속광물제품). 대분류: Mica; worked, articles of, including agglomerated or reconstituted mica; whether or not on a support of paper, paperboard or other materials. 중분류: Mica; plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support of paper, paperboard or other materials."
3004209100,3004209100,(기타 의약품),Preparations containing chloramphenicol,클로람페니콜제제,3004209100,클로람페니콜제제,"(기타 의약품). 대분류: Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale. 중분류: Medicaments; containing antibiotics (other than penicillins, streptomycins or their derivatives), for therapeutic or prophylactic uses, packaged for retail sale."
1507901010,1507901010,(대두유),For food ,식품용,1507901010,식품용,"(대두유). 대분류: Soya-bean oil and its fractions; whether or not refined, but not chemically modified. 중분류: Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified."
4407122010,4407122010,(제재목),Preservative treated,방부처리한 것,4407122010,방부처리한 것,"(제재목). 대분류: Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm. 중분류: Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm."
4202913000,4202913000,(가죽제 가방),Of patent leather,페이턴트 레더로 만든 것,4202913000,페이턴트 레더로 만든 것,"(가죽제 가방). 대분류: Trunks; suit, camera, jewellery, cutlery cases; travel, tool, similar bags; wholly or mainly covered by leather, composition leather, plastic sheeting, textile materials, vulcanised fibre, paperboard. 중분류: Cases and containers; n.e.c. in heading 4202, with outer surface of leather or of composition leather."
6101301000,6101301000,(편물제 의류),Of synthetic fibres,합성섬유로 만든 것,6101301000,합성섬유로 만든 것,"(편물제 의류). 대분류: Coats; men's or boys' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles; knitted or crocheted, other than those of heading no. 6103. 중분류: Coats; men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of man-made fibres, knitted or crocheted, (excluding those of heading no. 6103)."
9305101050,9305101050,(무기 및 총포탄),Magazines and parts thereof,탄알집과 그 부분품,9305101050,탄알집과 그 부분품,"(무기 및 총포탄). 대분류: Firearms; parts and accessories of articles of heading no. 9301 to 9304. 중분류: Firearms; parts and accessories, of revolvers or pistols."
6105100000,6105100000,(편물제 의류),Of cotton,면으로 만든 것,6105100000,면으로 만든 것,"(편물제 의류). 대분류: Shirts; men's or boys', knitted or crocheted. 중분류: Shirts; men's or boys', of cotton, knitted or crocheted."
8466940000,8466940000,(가공공작기계 부품),For machines of heading 84.62 or 84.63,제8462호나 제8463호의 기계용,8466940000,제8462호나 제8463호의 기계용,"(가공공작기계 부품). 대분류: Parts & accessories suited for use only/mainly with machines of headings 8456-8465, including work/tool holders, self-opening dieheads, dividing heads & other special attachments for the machines; tool holders for any type of tool for working in the hand. 중분류: Machine-tools; parts and accessories, for the machines of heading no. 8462 or 8463, n.e.c. in heading no. 8466."
1602201000,1602201000,(축산물 가공품),In airtight containers,밀폐용기에 넣은 것,1602201000,밀폐용기에 넣은 것,"(축산물 가공품). 대분류: Prepared or preserved meat, meat offal, blood or insects. 중분류: Meat preparations; of the prepared or preserved liver of any animal (excluding homogenised preparations)."
7607201000,7607201000,(알루미늄),Containing not less than 99.99 % by weight of aluminium,알루미늄의 함유량이 전 중량의 100분의 99.99 이상인 것,7607201000,알루미늄의 함유량이 전 중량의 100분의 99.99 이상인 것,"(알루미늄). 대분류: Aluminium foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.2mm. 중분류: Aluminium; foil, backed with paper, paperboard, plastics or similar backing materials, of a thickness (excluding any backing) not exceeding 0.2mm."
8524915000,8524915000,(기타 전기기계 부품),For electric visual signalling appratus of heading 85.31,전기식 시각 신호용 기기(제8531호의 것으로 한정한다)용,8524915000,전기식 시각 신호용 기기(제8531호의 것으로 한정한다)용,"(기타 전기기계 부품). 대분류: Flat panel display modules, whether or not incorporating touch-sensitive screens. 중분류: Flat panel display modules, whether or not incorporating touch-sensitive screens; of liquid crystals, with drivers or control circuits."
1512112000,1512112000,(기타 식물성 유지),Safflower oil,잇꽃유,1512112000,잇꽃유,"(기타 식물성 유지). 대분류: Sun-flower seed, safflower or cotton-seed oil and their fractions; whether or not refined, but not chemically modified. 중분류: Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified."
3701911000,3701911000,(사진용화합물),For making semiconductor,반도체 제조용,3701911000,반도체 제조용,"(사진용화합물). 대분류: Photographic plates and film in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in the flat, sensitised, unexposed, whether or not in packs. 중분류: Photographic plates and film; for colour photography (polychrome), in the flat, sensitised, unexposed, with no side exceeding 255mm, of any material other than paper, paperboard or textiles."
2937902910,2937902910,(기타 의약품),Of subheading 2922.50,소호 제2922.50호의 것,2937902910,소호 제2922.50호의 것,"(기타 의약품). 대분류: Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones.. 중분류: Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones, n.e.c. in heading 2937."
8514193000,8514193000,(기타 일반기계),For food industry,식품공업용,8514193000,식품공업용,"(기타 일반기계). 대분류: Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss. 중분류: Furnaces and ovens; electric, for industrial or laboratory use, resistance heated; other than hot isostatic presses, for the manufacture of semiconductor devices on semiconductor wafers."
8504405010,8504405010,(변환기),"For automatic data processing machines and units of heading 84.71 or of subheadings 8443.31, 8443.32, 8528.42, 8528.52 or 8528.62, and telecommunication apparatus","자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것",8504405010,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것","(변환기). 대분류: Electric transformers, static converters (e.g. rectifiers) and inductors. 중분류: Electrical static converters."
7003121000,7003121000,(유리 및 유리제품),Not more than 2 ㎜ in thickness,두께가 2밀리미터 이하인 것,7003121000,두께가 2밀리미터 이하인 것,"(유리 및 유리제품). 대분류: Glass; cast glass and rolled glass in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked. 중분류: Glass; cast glass and rolled glass, non-wired sheets, coloured through the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer."
3006302000,3006302000,(의료위생용품),Diagnostic reagents (designed to be administered to the patient),진단용 시약(환자 투여용),3006302000,진단용 시약(환자 투여용),"(의료위생용품). 대분류: Pharmaceutical goods. 중분류: Pharmaceutical goods; opacifying preparations for x-ray examinations, diagnostic reagents designed to be administered to the patient."
3915901000,3915901000,(기타 플라스틱제품),Of polymers of propylene,프로필렌의 중합체로 만든 것,3915901000,프로필렌의 중합체로 만든 것,"(기타 플라스틱제품). 대분류: Waste, parings and scrap, of plastics. 중분류: Plastics n.e.c. in heading no. 3915; waste, parings and scrap."
8807901000,8807901000,(기타 항공기 부품),Of gliders and hang gliders,글라이더나 행글라이더의 것,8807901000,글라이더나 행글라이더의 것,"(기타 항공기 부품). 대분류: Aircraft; parts of goods of heading 8801, 8802 or 8806. 중분류: Aircraft and spacecraft; parts thereof n.e.c. in chapter 88."
8421192000,8421192000,(기타 일반기계),For food industry use,식품공업용,8421192000,식품공업용,"(기타 일반기계). 대분류: Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases. 중분류: Centrifuges; n.e.c. in heading no. 8421, including centrifugal dryers (but not clothes-dryers)."
5515111000,5515111000,(합성단섬유 직물),Unbleached or bleached,표백하지 않은 것이나 표백한 것,5515111000,표백하지 않은 것이나 표백한 것,"(합성단섬유 직물). 대분류: Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55. 중분류: Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with viscose rayon staple fibres."
1008100000,1008100000,(밀),Buckwheat,메밀,1008100000,메밀,"(밀). 대분류: Buckwheat, millet and canary seeds; other cereals. 중분류: Cereals; buckwheat."
4403241000,4403241000,(원목),Fir (Abies spp.),전나무[아비에스(Abies)속],4403241000,전나무[아비에스(Abies)속],"(원목). 대분류: Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared. 중분류: Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm."
2922172000,2922172000,(유기화합물),Ethyldiethanolamine,에틸디에탄올아민,2922172000,에틸디에탄올아민,"(유기화합물). 대분류: Oxygen-function amino-compounds. 중분류: Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, Methyldiethanolamine and ethyldiethanolamine."
8432901000,8432901000,(농기계 부품),Of ploughs,플라우(쟁기)의 것,8432901000,플라우(쟁기)의 것,"(농기계 부품). 대분류: Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers. 중분류: Machinery; parts of machinery for soil preparation or cultivation or for rollers for lawns or sports-grounds."
2934101000,2934101000,(유기화합물),Aminothiazole and its derivative,아미노티아졸과 그 유도체,2934101000,아미노티아졸과 그 유도체,"(유기화합물). 대분류: Nucleic acids and their salts, whether or not chemically defined; other heterocyclic compounds. 중분류: Heterocyclic compounds; containing an unfused thiazole ring (whether or not hydrogenated) in the structure."
2710209753,2710209753,(윤활유),Heat treating oil,열처리유,2710209753,열처리유,"(윤활유). 대분류: Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils. 중분류: Petroleum oils and oils from bituminous minerals, containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals."
8486302060,8486302060,(디스플레이패널제조용장비),Apparatus for stripping or cleaning,스트리핑하거나 세척하는 기기,8486302060,스트리핑하거나 세척하는 기기,"(디스플레이패널제조용장비). 대분류: Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines & apparatus specified in note 11 (C) to this Chapter. 중분류: Machines and apparatus of a kind used solely or principally for the manufacture of flat panel displays."
3503003000,3503003000,(기타 식물성 원료 및 연료),Other glues of animal origin,그 밖의 동물성 글루(glue),3503003000,그 밖의 동물성 글루(glue),"(기타 식물성 원료 및 연료). 대분류: Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading no. 3501. 중분류: Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading no. 3501."
6502000000,6502000000,(기타 의류부속품),"Hat-shapes, plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed.","모체(hat-shape)[각종 재료로 만든 스트립(strip)을 엮거나 결합하여 만든 것으로서 미성형인 것, 차양을 붙이지 않은 것, 안을 대지 않거나 장식하지 않은 것으로 한정한다]",6502000000,"모체(hat-shape)[각종 재료로 만든 스트립(strip)을 엮거나 결합하여 만든 것으로서 미성형인 것, 차양을 붙이지 않은 것, 안을 대지 않거나 장식하지 않은 것으로 한정한다]","(기타 의류부속품). 대분류: Hat-shapes; plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed. 중분류: Hat-shapes; plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed."
3827610000,3827610000,(기타 화학공업제품),"Containing 15 % or more by mass of 1,1,1-trifluoroethane (HFC- 143a)","1,1,1-트리플루오로에탄(HFC-143a)을 질량 기준으로 15% 이상 함유한 것",3827610000,"1,1,1-트리플루오로에탄(HFC-143a)을 질량 기준으로 15% 이상 함유한 것","(기타 화학공업제품). 대분류: Mixtures containing halogenated derivatives of methane, ethane or propane, not elsewhere specified or included. 중분류: Mixtures containing halogenated derivatives of methane, ethane or propane; containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs); containing 15% or more by mass of 1,1,1-trifluoroethan."
8443192000,8443192000,(인쇄기계),"Other printing machines of a type used for printing a repetitive design, repetitive words or overall colour on textiles, leather, wallpaper, wrapping paper, linoleum or other materials","그 밖의 직물, 가죽, 벽지, 포장지, 리놀륨 등의 재료에 동일한 모양이나 문자를 반복하여 인쇄하거나 지색을 인쇄하는 인쇄기",8443192000,"그 밖의 직물, 가죽, 벽지, 포장지, 리놀륨 등의 재료에 동일한 모양이나 문자를 반복하여 인쇄하거나 지색을 인쇄하는 인쇄기","(인쇄기계). 대분류: Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof. 중분류: Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42, n.e.c. in item no. 8443.1."
9302009010,9302009010,(무기 및 총포탄),Revolvers,리볼버(revolver),9302009010,리볼버(revolver),(무기 및 총포탄). 대분류: Revolvers and pistols; other than those of heading no. 9303 or 9304. 중분류: Revolvers and pistols; other than those of heading no. 9303 or 9304.
2909304000,2909304000,(유기화합물),Ambrette musk,앰브렛 머스크,2909304000,앰브렛 머스크,"(유기화합물). 대분류: Ethers, ether-alcohols, ether-phenols, ether-alcohol-phenols, alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides (chemically defined or not), and their halogenated, sulphonated, nitrated or nitrosated derivatives. 중분류: Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives."
3802903000,3802903000,(기타 화학공업제품),Activated clays and activated earths,활성토,3802903000,활성토,"(기타 화학공업제품). 대분류: Activated carbon; activated natural mineral products; animal black, including spent animal black. 중분류: Chemical products; activated natural mineral products, animal black, including spent animal black."
6406201000,6406201000,(신발류),Outer soles,바깥바닥,6406201000,바깥바닥,"(신발류). 대분류: Footwear; parts of footwear; removable in-soles, heel cushions and similar articles; gaiters, le.g.ings and similar articles, and parts thereof. 중분류: Footwear; parts, outer soles and heels, of rubber or plastics."
8545901000,8545901000,(기타 IT부품),Carbon rod,탄소봉,8545901000,탄소봉,"(기타 IT부품). 대분류: Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon; with or without metal, of a kind used for electrical purposes. 중분류: Carbon; lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes."
4811902010,4811902010,(기타 종이제품),Cellulose wadding,셀룰로오스워딩,4811902010,셀룰로오스워딩,"(기타 종이제품). 대분류: Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, decorated or printed, rolls or sheets, other than goods of heading no. 4803, 4809, or 4810. 중분류: Paper, paperboard, cellulose wadding and webs of soft cellulose fibres; coated, impregnated, covered, surface-decorated or surface-coloured, n.e.c. in heading no. 4811, in rolls or sheets."
8201100000,8201100000,(수공구),Spades and shovels,가래와 삽,8201100000,가래와 삽,"(수공구). 대분류: Tools, hand; spades, shovels, mattocks, picks, hoes, forks, rakes; axes, bill hooks etc; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges and other tools used in agriculture, horticulture, forestry. 중분류: Tools, hand; spades and shovels."
8509803000,8509803000,(기타 가전제품),Floor polishers,바닥광택기,8509803000,바닥광택기,"(기타 가전제품). 대분류: Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.. 중분류: Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08, n.e.c. in heading no. 8509."
3305200000,3305200000,(기타 헤어제품),Preparations for permanent waving or straightening,퍼머넌트 웨이빙(permanent waving)용이나 스트레이트닝(straightening)용 제품류,3305200000,퍼머넌트 웨이빙(permanent waving)용이나 스트레이트닝(straightening)용 제품류,(기타 헤어제품). 대분류: Hair preparations; for use on the hair. 중분류: Hair preparations; for permanent waving or straightening.
2833402000,2833402000,(무기화합물),Disodium peroxodisulphate,과황산나트륨,2833402000,과황산나트륨,(무기화합물). 대분류: Sulphates; alums; peroxosulphates (persulphates). 중분류: Peroxosulphates (persulphates).
8419899040,8419899040,(화학기계),Condensing plant and machinery,응축기,8419899040,응축기,"(화학기계). 대분류: Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters. 중분류: Machinery, plant and laboratory equipment; for treating materials by change of temperature, other than for making hot drinks or cooking or heating food."
3701999200,3701999200,(사진용화합물),For printed circuit board,인쇄회로기판용,3701999200,인쇄회로기판용,"(사진용화합물). 대분류: Photographic plates and film in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in the flat, sensitised, unexposed, whether or not in packs. 중분류: Photographic plates and film; (for other than colour photography), in the flat, sensitised, unexposed, with no side exceeding 255mm, of any material other than paper, paperboard or textiles."
2104101000,2104101000,(기타 조제식료품),Of meat,육류로 만든 것,2104101000,육류로 만든 것,(기타 조제식료품). 대분류: Soups and broths and preparations therefor; homogenised composite food preparations. 중분류: Soups and broths and preparations therefor.
1905901020,1905901020,(베이커리류),Ship's biscuits,건빵,1905901020,건빵,"(베이커리류). 대분류: Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products. 중분류: Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products."
8512300000,8512300000,(자동차 부품),Sound signalling equipment,음향신호용 기구,8512300000,음향신호용 기구,"(자동차 부품). 대분류: Lighting or visual signalling equipment (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; electrical, of a kind used for cycles or motor vehicles. 중분류: Sound signalling equipment; electrical, used on cycles or motor vehicles (excluding articles of heading no. 8539)."
